C:\Users\User\Desktop\example.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	P	 1	82	SyprO	 59	     5335	83.0
 1	P	 1	82	SyprO	 59	     5341	82.9
 1	P	 1	82	SyprO	 60	     5224	83.9
 1	P	 1	82	SyprO	 60	     5221	84.0
 1	P	 1	82	SyprO	 60	     5217	83.9
 1	P	 1	82	SyprO	 61	     5101	84.9
 1	P	 1	82	SyprO	 61	     5108	85.0
 1	P	 1	82	SyprO	 61	     5137	85.0
 1	P	 1	82	SyprO	 62	     4963	85.9
 1	P	 1	82	SyprO	 62	     4998	85.9
 1	P	 1	82	SyprO	 62	     5002	85.9
 1	P	 1	82	SyprO	 63	     4896	86.7
 1	P	 1	82	SyprO	 63	     4886	86.7
 1	P	 1	82	SyprO	 63	     4904	86.7
 1	P	 1	82	SyprO	 64	     4737	88.0
 1	P	 1	82	SyprO	 64	     4770	88.0
 1	P	 1	82	SyprO	 64	     4754	87.9
 1	P	 1	82	SyprO	 65	     4635	88.5
 1	P	 1	82	SyprO	 65	     4638	88.7
 1	P	 1	82	SyprO	 65	     4652	88.7
 1	P	 1	82	SyprO	 66	     4537	89.7
 1	P	 1	82	SyprO	 66	     4520	90.0
 1	P	 1	82	SyprO	 66	     4523	89.9
 1	P	 1	82	SyprO	 67	     4408	90.7
 1	P	 1	82	SyprO	 67	     4427	90.7
 1	P	 1	82	SyprO	 67	     4426	90.7
 1	P	 1	82	SyprO	 68	     4315	91.7
 1	P	 1	82	SyprO	 68	     4299	91.9
 1	P	 1	82	SyprO	 68	     4274	92.0
 1	P	 1	82	SyprO	 69	     4218	92.9
 1	P	 1	82	SyprO	 69	     4211	93.0
 1	P	 1	82	SyprO	 69	     4216	93.0
 1	P	 1	82	SyprO	 70	     4138	93.7
 1	P	 1	82	SyprO	 70	     4133	93.7
 1	P	 1	82	SyprO	 70	     4143	93.7
 1	P	 1	82	SyprO	 71	     4043	94.9
 1	P	 1	82	SyprO	 71	     4032	94.7
 1	P	 1	82	SyprO	 71	     4022	94.7
 1	P	 1	83	SyprO	  1	     2719	25.1
 1	P	 1	83	SyprO	  1	     2718	25.1
 1	P	 1	83	SyprO	  1	     2712	25.1
 1	P	 1	83	SyprO	  2	     2719	26.1
 1	P	 1	83	SyprO	  2	     2714	26.0
 1	P	 1	83	SyprO	  2	     2713	26.1
 1	P	 1	83	SyprO	  3	     2701	27.1
 1	P	 1	83	SyprO	  3	     2686	27.1
 1	P	 1	83	SyprO	  3	     2693	27.1
 1	P	 1	83	SyprO	  4	     2691	28.1
 1	P	 1	83	SyprO	  4	     2686	28.1
 1	P	 1	83	SyprO	  4	     2688	28.1
 1	P	 1	83	SyprO	  5	     2686	29.1
 1	P	 1	83	SyprO	  5	     2679	29.1
 1	P	 1	83	SyprO	  5	     2681	29.1
 1	P	 1	83	SyprO	  6	     2669	30.1
 1	P	 1	83	SyprO	  6	     2673	30.1
 1	P	 1	83	SyprO	  6	     2658	30.1
 1	P	 1	83	SyprO	  7	     2660	31.1
 1	P	 1	83	SyprO	  7	     2662	31.1
 1	P	 1	83	SyprO	  7	     2666	31.1
 1	P	 1	83	SyprO	  8	     2663	32.0
 1	P	 1	83	SyprO	  8	     2649	32.1
 1	P	 1	83	SyprO	  8	     2660	32.0
 1	P	 1	83	SyprO	  9	     2648	33.1
 1	P	 1	83	SyprO	  9	     2641	33.1
 1	P	 1	83	SyprO	  9	     2649	33.1
 1	P	 1	83	SyprO	 10	     2633	34.0
 1	P	 1	83	SyprO	 10	     2644	34.1
 1	P	 1	83	SyprO	 10	     2641	34.0
 1	P	 1	83	SyprO	 11	     2637	35.0
 1	P	 1	83	SyprO	 11	     2629	35.0
 1	P	 1	83	SyprO	 11	     2628	35.0
 1	P	 1	83	SyprO	 12	     2624	36.1
 1	P	 1	83	SyprO	 12	     2622	36.0
 1	P	 1	83	SyprO	 12	     2618	36.0
 1	P	 1	83	SyprO	 13	     2618	37.0
 1	P	 1	83	SyprO	 13	     2606	37.0
 1	P	 1	83	SyprO	 13	     2615	37.0
 1	P	 1	83	SyprO	 14	     2604	38.0
 1	P	 1	83	SyprO	 14	     2601	37.8
 1	P	 1	83	SyprO	 14	     2596	38.0
 1	P	 1	83	SyprO	 15	     2602	39.0
 1	P	 1	83	SyprO	 15	     2596	38.8
 1	P	 1	83	SyprO	 15	     2591	39.0
 1	P	 1	83	SyprO	 16	     2584	39.8
 1	P	 1	83	SyprO	 16	     2571	39.8
 1	P	 1	83	SyprO	 16	     2581	39.8
 1	P	 1	83	SyprO	 17	     2568	40.8
 1	P	 1	83	SyprO	 17	     2557	40.8
 1	P	 1	83	SyprO	 17	     2560	41.0
 1	P	 1	83	SyprO	 18	     2548	41.8
 1	P	 1	83	SyprO	 18	     2547	41.8
 1	P	 1	83	SyprO	 18	     2555	41.8
 1	P	 1	83	SyprO	 19	     2541	42.8
 1	P	 1	83	SyprO	 19	     2545	42.8
 1	P	 1	83	SyprO	 19	     2538	42.7
 1	P	 1	83	SyprO	 20	     2537	43.7
 1	P	 1	83	SyprO	 20	     2523	43.8
 1	P	 1	83	SyprO	 20	     2530	43.8
 1	P	 1	83	SyprO	 21	     2520	44.8
 1	P	 1	83	SyprO	 21	     2524	44.7
 1	P	 1	83	SyprO	 21	     2515	44.7
 1	P	 1	83	SyprO	 22	     2507	45.8
 1	P	 1	83	SyprO	 22	     2511	45.7
 1	P	 1	83	SyprO	 22	     2507	45.7
 1	P	 1	83	SyprO	 23	     2499	46.8
 1	P	 1	83	SyprO	 23	     2500	46.7
 1	P	 1	83	SyprO	 23	     2489	46.7
 1	P	 1	83	SyprO	 24	     2478	47.8
 1	P	 1	83	SyprO	 24	     2485	47.8
 1	P	 1	83	SyprO	 24	     2480	47.7
 1	P	 1	83	SyprO	 25	     2477	48.7
 1	P	 1	83	SyprO	 25	     2466	48.7
 1	P	 1	83	SyprO	 25	     2458	48.7
 1	P	 1	83	SyprO	 26	     2455	49.7
 1	P	 1	83	SyprO	 26	     2453	49.7
 1	P	 1	83	SyprO	 26	     2454	49.7
 1	P	 1	83	SyprO	 27	     2432	50.7
 1	P	 1	83	SyprO	 27	     2439	50.7
 1	P	 1	83	SyprO	 27	     2427	50.7
 1	P	 1	83	SyprO	 28	     2427	51.7
 1	P	 1	83	SyprO	 28	     2429	51.7
 1	P	 1	83	SyprO	 28	     2422	51.7
 1	P	 1	83	SyprO	 29	     2421	52.7
 1	P	 1	83	SyprO	 29	     2419	52.7
 1	P	 1	83	SyprO	 29	     2413	52.7
 1	P	 1	83	SyprO	 30	     2399	53.7
 1	P	 1	83	SyprO	 30	     2407	53.7
 1	P	 1	83	SyprO	 30	     2394	53.7
 1	P	 1	83	SyprO	 31	     2377	54.7
 1	P	 1	83	SyprO	 31	     2384	54.7
 1	P	 1	83	SyprO	 31	     2383	54.7
 1	P	 1	83	SyprO	 32	     2372	55.7
 1	P	 1	83	SyprO	 32	     2371	55.7
 1	P	 1	83	SyprO	 32	     2373	55.7
 1	P	 1	83	SyprO	 33	     2363	56.7
 1	P	 1	83	SyprO	 33	     2364	56.7
 1	P	 1	83	SyprO	 33	     2368	56.7
 1	P	 1	83	SyprO	 34	     2352	57.8
 1	P	 1	83	SyprO	 34	     2365	57.7
 1	P	 1	83	SyprO	 34	     2366	57.7
 1	P	 1	83	SyprO	 35	     2347	58.8
 1	P	 1	83	SyprO	 35	     2349	58.7
 1	P	 1	83	SyprO	 35	     2349	58.7
 1	P	 1	83	SyprO	 36	     2354	59.7
 1	P	 1	83	SyprO	 36	     2376	59.8
 1	P	 1	83	SyprO	 36	     2374	59.7
 1	P	 1	83	SyprO	 37	     2383	60.7
 1	P	 1	83	SyprO	 37	     2379	60.7
 1	P	 1	83	SyprO	 37	     2386	60.7
 1	P	 1	83	SyprO	 38	     2396	61.8
 1	P	 1	83	SyprO	 38	     2395	61.8
 1	P	 1	83	SyprO	 38	     2393	61.7
 1	P	 1	83	SyprO	 39	     2416	62.8
 1	P	 1	83	SyprO	 39	     2426	62.7
 1	P	 1	83	SyprO	 39	     2432	62.7
 1	P	 1	83	SyprO	 40	     2450	63.7
 1	P	 1	83	SyprO	 40	     2464	63.7
 1	P	 1	83	SyprO	 40	     2464	63.7
 1	P	 1	83	SyprO	 41	     2516	64.9
 1	P	 1	83	SyprO	 41	     2534	64.7
 1	P	 1	83	SyprO	 41	     2536	64.7
 1	P	 1	83	SyprO	 42	     2619	66.0
 1	P	 1	83	SyprO	 42	     2643	65.9
 1	P	 1	83	SyprO	 42	     2655	65.7
 1	P	 1	83	SyprO	 43	     2801	66.9
 1	P	 1	83	SyprO	 43	     2826	66.9
 1	P	 1	83	SyprO	 43	     2863	66.7
 1	P	 1	83	SyprO	 44	     3037	67.9
 1	P	 1	83	SyprO	 44	     3072	67.7
 1	P	 1	83	SyprO	 44	     3104	67.7
 1	P	 1	83	SyprO	 45	     3341	69.0
 1	P	 1	83	SyprO	 45	     3384	68.9
 1	P	 1	83	SyprO	 45	     3442	68.7
 1	P	 1	83	SyprO	 46	     3850	69.9
 1	P	 1	83	SyprO	 46	     3943	69.9
 1	P	 1	83	SyprO	 46	     4035	69.7
 1	P	 1	83	SyprO	 47	     4687	70.9
 1	P	 1	83	SyprO	 47	     4838	70.7
 1	P	 1	83	SyprO	 47	     5007	70.7
 1	P	 1	83	SyprO	 48	     5899	71.9
 1	P	 1	83	SyprO	 48	     6098	71.9
 1	P	 1	83	SyprO	 48	     6262	71.7
 1	P	 1	83	SyprO	 49	     7169	73.0
 1	P	 1	83	SyprO	 49	     7362	72.9
 1	P	 1	83	SyprO	 49	     7510	72.5
 1	P	 1	83	SyprO	 50	     8021	73.9
 1	P	 1	83	SyprO	 50	     8101	73.7
 1	P	 1	83	SyprO	 50	     8126	73.7
 1	P	 1	83	SyprO	 51	     8277	74.9
 1	P	 1	83	SyprO	 51	     8322	75.0
 1	P	 1	83	SyprO	 51	     8406	74.7
 1	P	 1	83	SyprO	 52	     8378	75.9
 1	P	 1	83	SyprO	 52	     8376	75.9
 1	P	 1	83	SyprO	 52	     8419	75.7
 1	P	 1	83	SyprO	 53	     8312	77.0
 1	P	 1	83	SyprO	 53	     8369	77.0
 1	P	 1	83	SyprO	 53	     8413	76.7
 1	P	 1	83	SyprO	 54	     8224	78.0
 1	P	 1	83	SyprO	 54	     8298	78.0
 1	P	 1	83	SyprO	 54	     8400	77.5
 1	P	 1	83	SyprO	 55	     8272	78.9
 1	P	 1	83	SyprO	 55	     8265	78.9
 1	P	 1	83	SyprO	 55	     8293	78.7
 1	P	 1	83	SyprO	 56	     8063	79.9
 1	P	 1	83	SyprO	 56	     8110	80.0
 1	P	 1	83	SyprO	 56	     8088	79.9
 1	P	 1	83	SyprO	 57	     7924	80.7
 1	P	 1	83	SyprO	 57	     7918	80.9
 1	P	 1	83	SyprO	 57	     7932	80.9
 1	P	 1	83	SyprO	 58	     7689	82.0
 1	P	 1	83	SyprO	 58	     7762	81.9
 1	P	 1	83	SyprO	 58	     7688	81.7
 1	P	 1	83	SyprO	 59	     7575	82.9
 1	P	 1	83	SyprO	 59	     7542	83.0
 1	P	 1	83	SyprO	 59	     7560	82.9
 1	P	 1	83	SyprO	 60	     7402	83.9
 1	P	 1	83	SyprO	 60	     7395	84.0
 1	P	 1	83	SyprO	 60	     7342	83.9
 1	P	 1	83	SyprO	 61	     7167	84.9
 1	P	 1	83	SyprO	 61	     7149	85.0
 1	P	 1	83	SyprO	 61	     7192	85.0
 1	P	 1	83	SyprO	 62	     6946	85.9
 1	P	 1	83	SyprO	 62	     6977	85.9
 1	P	 1	83	SyprO	 62	     6976	85.9
 1	P	 1	83	SyprO	 63	     6731	86.7
 1	P	 1	83	SyprO	 63	     6734	86.7
 1	P	 1	83	SyprO	 63	     6778	86.7
 1	P	 1	83	SyprO	 64	     6565	88.0
 1	P	 1	83	SyprO	 64	     6583	88.0
 1	P	 1	83	SyprO	 64	     6576	87.9
 1	P	 1	83	SyprO	 65	     6395	88.5
 1	P	 1	83	SyprO	 65	     6374	88.7
 1	P	 1	83	SyprO	 65	     6362	88.7
 1	P	 1	83	SyprO	 66	     6142	89.7
 1	P	 1	83	SyprO	 66	     6120	90.0
 1	P	 1	83	SyprO	 66	     6089	89.9
 1	P	 1	83	SyprO	 67	     5905	90.7
 1	P	 1	83	SyprO	 67	     5927	90.7
 1	P	 1	83	SyprO	 67	     5928	90.7
 1	P	 1	83	SyprO	 68	     5733	91.7
 1	P	 1	83	SyprO	 68	     5719	91.9
 1	P	 1	83	SyprO	 68	     5689	92.0
 1	P	 1	83	SyprO	 69	     5533	92.9
 1	P	 1	83	SyprO	 69	     5529	93.0
 1	P	 1	83	SyprO	 69	     5550	93.0
 1	P	 1	83	SyprO	 70	     5332	93.7
 1	P	 1	83	SyprO	 70	     5339	93.7
 1	P	 1	83	SyprO	 70	     5340	93.7
 1	P	 1	83	SyprO	 71	     5152	94.9
 1	P	 1	83	SyprO	 71	     5141	94.7
 1	P	 1	83	SyprO	 71	     5168	94.7
 1	P	 1	84	SyprO	  1	     2547	25.1
 1	P	 1	84	SyprO	  1	     2548	25.1
 1	P	 1	84	SyprO	  1	     2561	25.1
 1	P	 1	84	SyprO	  2	     2561	26.1
 1	P	 1	84	SyprO	  2	     2560	26.0
 1	P	 1	84	SyprO	  2	     2553	26.1
 1	P	 1	84	SyprO	  3	     2551	27.1
 1	P	 1	84	SyprO	  3	     2542	27.1
 1	P	 1	84	SyprO	  3	     2547	27.1
 1	P	 1	84	SyprO	  4	     2533	28.1
 1	P	 1	84	SyprO	  4	     2539	28.1
 1	P	 1	84	SyprO	  4	     2533	28.1
 1	P	 1	84	SyprO	  5	     2530	29.1
 1	P	 1	84	SyprO	  5	     2524	29.1
 1	P	 1	84	SyprO	  5	     2526	29.1
 1	P	 1	84	SyprO	  6	     2520	30.1
 1	P	 1	84	SyprO	  6	     2517	30.1
 1	P	 1	84	SyprO	  6	     2505	30.1
 1	P	 1	84	SyprO	  7	     2501	31.1
 1	P	 1	84	SyprO	  7	     2507	31.1
 1	P	 1	84	SyprO	  7	     2498	31.1
 1	P	 1	84	SyprO	  8	     2493	32.0
 1	P	 1	84	SyprO	  8	     2497	32.1
 1	P	 1	84	SyprO	  8	     2493	32.0
 1	P	 1	84	SyprO	  9	     2492	33.1
 1	P	 1	84	SyprO	  9	     2482	33.1
 1	P	 1	84	SyprO	  9	     2484	33.1
 1	P	 1	84	SyprO	 10	     2473	34.0
 1	P	 1	84	SyprO	 10	     2472	34.1
 1	P	 1	84	SyprO	 10	     2476	34.0
 1	P	 1	84	SyprO	 11	     2471	35.0
 1	P	 1	84	SyprO	 11	     2463	35.0
 1	P	 1	84	SyprO	 11	     2466	35.0
 1	P	 1	84	SyprO	 12	     2457	36.1
 1	P	 1	84	SyprO	 12	     2462	36.0
 1	P	 1	84	SyprO	 12	     2457	36.0
 1	P	 1	84	SyprO	 13	     2450	37.0
 1	P	 1	84	SyprO	 13	     2445	37.0
 1	P	 1	84	SyprO	 13	     2451	37.0
 1	P	 1	84	SyprO	 14	     2442	38.0
 1	P	 1	84	SyprO	 14	     2441	37.8
 1	P	 1	84	SyprO	 14	     2441	38.0
 1	P	 1	84	SyprO	 15	     2434	39.0
 1	P	 1	84	SyprO	 15	     2436	38.8
 1	P	 1	84	SyprO	 15	     2431	39.0
 1	P	 1	84	SyprO	 16	     2421	39.8
 1	P	 1	84	SyprO	 16	     2419	39.8
 1	P	 1	84	SyprO	 16	     2425	39.8
 1	P	 1	84	SyprO	 17	     2416	40.8
 1	P	 1	84	SyprO	 17	     2403	40.8
 1	P	 1	84	SyprO	 17	     2402	41.0
 1	P	 1	84	SyprO	 18	     2401	41.8
 1	P	 1	84	SyprO	 18	     2392	41.8
 1	P	 1	84	SyprO	 18	     2397	41.8
 1	P	 1	84	SyprO	 19	     2395	42.8
 1	P	 1	84	SyprO	 19	     2394	42.8
 1	P	 1	84	SyprO	 19	     2388	42.7
 1	P	 1	84	SyprO	 20	     2394	43.7
 1	P	 1	84	SyprO	 20	     2386	43.8
 1	P	 1	84	SyprO	 20	     2381	43.8
 1	P	 1	84	SyprO	 21	     2376	44.8
 1	P	 1	84	SyprO	 21	     2384	44.7
 1	P	 1	84	SyprO	 21	     2371	44.7
 1	P	 1	84	SyprO	 22	     2364	45.8
 1	P	 1	84	SyprO	 22	     2368	45.7
 1	P	 1	84	SyprO	 22	     2368	45.7
 1	P	 1	84	SyprO	 23	     2362	46.8
 1	P	 1	84	SyprO	 23	     2354	46.7
 1	P	 1	84	SyprO	 23	     2358	46.7
 1	P	 1	84	SyprO	 24	     2341	47.8
 1	P	 1	84	SyprO	 24	     2349	47.8
 1	P	 1	84	SyprO	 24	     2352	47.7
 1	P	 1	84	SyprO	 25	     2341	48.7
 1	P	 1	84	SyprO	 25	     2341	48.7
 1	P	 1	84	SyprO	 25	     2337	48.7
 1	P	 1	84	SyprO	 26	     2337	49.7
 1	P	 1	84	SyprO	 26	     2336	49.7
 1	P	 1	84	SyprO	 26	     2335	49.7
 1	P	 1	84	SyprO	 27	     2316	50.7
 1	P	 1	84	SyprO	 27	     2319	50.7
 1	P	 1	84	SyprO	 27	     2322	50.7
 1	P	 1	84	SyprO	 28	     2316	51.7
 1	P	 1	84	SyprO	 28	     2314	51.7
 1	P	 1	84	SyprO	 28	     2313	51.7
 1	P	 1	84	SyprO	 29	     2305	52.7
 1	P	 1	84	SyprO	 29	     2297	52.7
 1	P	 1	84	SyprO	 29	     2301	52.7
 1	P	 1	84	SyprO	 30	     2302	53.7
 1	P	 1	84	SyprO	 30	     2304	53.7
 1	P	 1	84	SyprO	 30	     2293	53.7
 1	P	 1	84	SyprO	 31	     2286	54.7
 1	P	 1	84	SyprO	 31	     2293	54.7
 1	P	 1	84	SyprO	 31	     2290	54.7
 1	P	 1	84	SyprO	 32	     2282	55.7
 1	P	 1	84	SyprO	 32	     2281	55.7
 1	P	 1	84	SyprO	 32	     2288	55.7
 1	P	 1	84	SyprO	 33	     2281	56.7
 1	P	 1	84	SyprO	 33	     2280	56.7
 1	P	 1	84	SyprO	 33	     2279	56.7
 1	P	 1	84	SyprO	 34	     2304	57.8
 1	P	 1	84	SyprO	 34	     2302	57.7
 1	P	 1	84	SyprO	 34	     2298	57.7
 1	P	 1	84	SyprO	 35	     2303	58.8
 1	P	 1	84	SyprO	 35	     2306	58.7
 1	P	 1	84	SyprO	 35	     2306	58.7
 1	P	 1	84	SyprO	 36	     2311	59.7
 1	P	 1	84	SyprO	 36	     2315	59.8
 1	P	 1	84	SyprO	 36	     2314	59.7
 1	P	 1	84	SyprO	 37	     2309	60.7
 1	P	 1	84	SyprO	 37	     2306	60.7
 1	P	 1	84	SyprO	 37	     2318	60.7
 1	P	 1	84	SyprO	 38	     2311	61.8
 1	P	 1	84	SyprO	 38	     2320	61.8
 1	P	 1	84	SyprO	 38	     2324	61.7
 1	P	 1	84	SyprO	 39	     2319	62.8
 1	P	 1	84	SyprO	 39	     2332	62.7
 1	P	 1	84	SyprO	 39	     2329	62.7
 1	P	 1	84	SyprO	 40	     2345	63.7
 1	P	 1	84	SyprO	 40	     2342	63.7
 1	P	 1	84	SyprO	 40	     2344	63.7
 1	P	 1	84	SyprO	 41	     2364	64.9
 1	P	 1	84	SyprO	 41	     2367	64.7
 1	P	 1	84	SyprO	 41	     2369	64.7
 1	P	 1	84	SyprO	 42	     2401	66.0
 1	P	 1	84	SyprO	 42	     2410	65.9
 1	P	 1	84	SyprO	 42	     2408	65.7
 1	P	 1	84	SyprO	 43	     2445	66.9
 1	P	 1	84	SyprO	 43	     2454	66.9
 1	P	 1	84	SyprO	 43	     2463	66.7
 1	P	 1	84	SyprO	 44	     2517	67.9
 1	P	 1	84	SyprO	 44	     2530	67.7
 1	P	 1	84	SyprO	 44	     2528	67.7
 1	P	 1	84	SyprO	 45	     2604	69.0
 1	P	 1	84	SyprO	 45	     2614	68.9
 1	P	 1	84	SyprO	 45	     2637	68.7
 1	P	 1	84	SyprO	 46	     2734	69.9
 1	P	 1	84	SyprO	 46	     2763	69.9
 1	P	 1	84	SyprO	 46	     2797	69.7
 1	P	 1	84	SyprO	 47	     3010	70.9
 1	P	 1	84	SyprO	 47	     3071	70.7
 1	P	 1	84	SyprO	 47	     3117	70.7
 1	P	 1	84	SyprO	 48	     3609	71.9
 1	P	 1	84	SyprO	 48	     3737	71.9
 1	P	 1	84	SyprO	 48	     3854	71.7
 1	P	 1	84	SyprO	 49	     4648	73.0
 1	P	 1	84	SyprO	 49	     4795	72.9
 1	P	 1	84	SyprO	 49	     4932	72.5
 1	P	 1	84	SyprO	 50	     5548	73.9
 1	P	 1	84	SyprO	 50	     5618	73.7
 1	P	 1	84	SyprO	 50	     5672	73.7
 1	P	 1	84	SyprO	 51	     5898	74.9
 1	P	 1	84	SyprO	 51	     5934	75.0
 1	P	 1	84	SyprO	 51	     5989	74.7
 1	P	 1	84	SyprO	 52	     5959	75.9
 1	P	 1	84	SyprO	 52	     5965	75.9
 1	P	 1	84	SyprO	 52	     5976	75.7
 1	P	 1	84	SyprO	 53	     5885	77.0
 1	P	 1	84	SyprO	 53	     5929	77.0
 1	P	 1	84	SyprO	 53	     5942	76.7
 1	P	 1	84	SyprO	 54	     5833	78.0
 1	P	 1	84	SyprO	 54	     5837	78.0
 1	P	 1	84	SyprO	 54	     5843	77.5
 1	P	 1	84	SyprO	 55	     5733	78.9
 1	P	 1	84	SyprO	 55	     5736	78.9
 1	P	 1	84	SyprO	 55	     5756	78.7
 1	P	 1	84	SyprO	 56	     5596	79.9
 1	P	 1	84	SyprO	 56	     5633	80.0
 1	P	 1	84	SyprO	 56	     5621	79.9
 1	P	 1	84	SyprO	 57	     5488	80.7
 1	P	 1	84	SyprO	 57	     5522	80.9
 1	P	 1	84	SyprO	 57	     5523	80.9
 1	P	 1	84	SyprO	 58	     5365	82.0
 1	P	 1	84	SyprO	 58	     5394	81.9
 1	P	 1	84	SyprO	 58	     5386	81.7
 1	P	 1	84	SyprO	 59	     5249	82.9
 1	P	 1	84	SyprO	 59	     5253	83.0
 1	P	 1	84	SyprO	 59	     5268	82.9
 1	P	 1	84	SyprO	 60	     5109	83.9
 1	P	 1	84	SyprO	 60	     5105	84.0
 1	P	 1	84	SyprO	 60	     5111	83.9
 1	P	 1	84	SyprO	 61	     4977	84.9
 1	P	 1	84	SyprO	 61	     4994	85.0
 1	P	 1	84	SyprO	 61	     5001	85.0
 1	P	 1	84	SyprO	 62	     4842	85.9
 1	P	 1	84	SyprO	 62	     4850	85.9
 1	P	 1	84	SyprO	 62	     4870	85.9
 1	P	 1	84	SyprO	 63	     4747	86.7
 1	P	 1	84	SyprO	 63	     4721	86.7
 1	P	 1	84	SyprO	 63	     4746	86.7
 1	P	 1	84	SyprO	 64	     4621	88.0
 1	P	 1	84	SyprO	 64	     4627	88.0
 1	P	 1	84	SyprO	 64	     4623	87.9
 1	P	 1	84	SyprO	 65	     4523	88.5
 1	P	 1	84	SyprO	 65	     4514	88.7
 1	P	 1	84	SyprO	 65	     4513	88.7
 1	P	 1	84	SyprO	 66	     4394	89.7
 1	P	 1	84	SyprO	 66	     4391	90.0
 1	P	 1	84	SyprO	 66	     4382	89.9
 1	P	 1	84	SyprO	 67	     4264	90.7
 1	P	 1	84	SyprO	 67	     4274	90.7
 1	P	 1	84	SyprO	 67	     4289	90.7
 1	P	 1	84	SyprO	 68	     4174	91.7
 1	P	 1	84	SyprO	 68	     4157	91.9
 1	P	 1	84	SyprO	 68	     4150	92.0
 1	P	 1	84	SyprO	 69	     4054	92.9
 1	P	 1	84	SyprO	 69	     4067	93.0
 1	P	 1	84	SyprO	 69	     4068	93.0
 1	P	 1	84	SyprO	 70	     3982	93.7
 1	P	 1	84	SyprO	 70	     3977	93.7
 1	P	 1	84	SyprO	 70	     3965	93.7
 1	P	 1	84	SyprO	 71	     3880	94.9
 1	P	 1	84	SyprO	 71	     3878	94.7
 1	P	 1	84	SyprO	 71	     3884	94.7
 1	P	 1	85	SyprO	  1	     3087	25.3
 1	P	 1	85	SyprO	  1	     3094	25.1
 1	P	 1	85	SyprO	  1	     3104	25.1
 1	P	 1	85	SyprO	  2	     3130	26.1
 1	P	 1	85	SyprO	  2	     3127	26.0
 1	P	 1	85	SyprO	  2	     3130	26.0
 1	P	 1	85	SyprO	  3	     3117	27.1
 1	P	 1	85	SyprO	  3	     3132	27.1
 1	P	 1	85	SyprO	  3	     3120	27.1
 1	P	 1	85	SyprO	  4	     3104	28.1
 1	P	 1	85	SyprO	  4	     3108	28.1
 1	P	 1	85	SyprO	  4	     3116	28.1
 1	P	 1	85	SyprO	  5	     3090	29.1
 1	P	 1	85	SyprO	  5	     3091	29.1
 1	P	 1	85	SyprO	  5	     3089	29.1
 1	P	 1	85	SyprO	  6	     3076	30.1
 1	P	 1	85	SyprO	  6	     3084	30.1
 1	P	 1	85	SyprO	  6	     3089	30.1
 1	P	 1	85	SyprO	  7	     3064	31.1
 1	P	 1	85	SyprO	  7	     3069	31.1
 1	P	 1	85	SyprO	  7	     3064	31.1
 1	P	 1	85	SyprO	  8	     3048	32.1
 1	P	 1	85	SyprO	  8	     3048	32.1
 1	P	 1	85	SyprO	  8	     3047	32.0
 1	P	 1	85	SyprO	  9	     3043	33.1
 1	P	 1	85	SyprO	  9	     3034	33.1
 1	P	 1	85	SyprO	  9	     3041	33.1
 1	P	 1	85	SyprO	 10	     3009	34.0
 1	P	 1	85	SyprO	 10	     3019	34.0
 1	P	 1	85	SyprO	 10	     3030	34.0
 1	P	 1	85	SyprO	 11	     3014	35.0
 1	P	 1	85	SyprO	 11	     3015	35.0
 1	P	 1	85	SyprO	 11	     2995	35.0
 1	P	 1	85	SyprO	 12	     2992	36.1
 1	P	 1	85	SyprO	 12	     2992	36.0
 1	P	 1	85	SyprO	 12	     2990	36.0
 1	P	 1	85	SyprO	 13	     2989	37.0
 1	P	 1	85	SyprO	 13	     2975	37.0
 1	P	 1	85	SyprO	 13	     2978	37.0
 1	P	 1	85	SyprO	 14	     2971	38.0
 1	P	 1	85	SyprO	 14	     2975	37.8
 1	P	 1	85	SyprO	 14	     2965	38.0
 1	P	 1	85	SyprO	 15	     2952	39.0
 1	P	 1	85	SyprO	 15	     2949	38.8
 1	P	 1	85	SyprO	 15	     2956	39.0
 1	P	 1	85	SyprO	 16	     2939	40.0
 1	P	 1	85	SyprO	 16	     2949	39.8
 1	P	 1	85	SyprO	 16	     2951	39.8
 1	P	 1	85	SyprO	 17	     2923	40.8
 1	P	 1	85	SyprO	 17	     2923	41.0
 1	P	 1	85	SyprO	 17	     2925	40.8
 1	P	 1	85	SyprO	 18	     2908	41.8
 1	P	 1	85	SyprO	 18	     2919	41.8
 1	P	 1	85	SyprO	 18	     2918	41.8
 1	P	 1	85	SyprO	 19	     2901	42.8
 1	P	 1	85	SyprO	 19	     2889	42.8
 1	P	 1	85	SyprO	 19	     2894	42.8
 1	P	 1	85	SyprO	 20	     2885	43.8
 1	P	 1	85	SyprO	 20	     2897	43.8
 1	P	 1	85	SyprO	 20	     2902	43.8
 1	P	 1	85	SyprO	 21	     2876	44.7
 1	P	 1	85	SyprO	 21	     2883	44.8
 1	P	 1	85	SyprO	 21	     2881	44.8
 1	P	 1	85	SyprO	 22	     2871	45.8
 1	P	 1	85	SyprO	 22	     2870	45.7
 1	P	 1	85	SyprO	 22	     2875	45.7
 1	P	 1	85	SyprO	 23	     2849	46.8
 1	P	 1	85	SyprO	 23	     2850	46.7
 1	P	 1	85	SyprO	 23	     2850	46.8
 1	P	 1	85	SyprO	 24	     2840	47.8
 1	P	 1	85	SyprO	 24	     2855	47.7
